"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method"
"6","370","37","1.000000","0.548678","9","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","1.021864","10","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.46016","10","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.344684","10","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","1.430648","10","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","2.30792","10","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","1.827277","10","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","1.177926","10","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.56896","10","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.300467","10","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","1.572416","10","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","2.755036","10","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","2.277267","10","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.76082","10","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.188259","10","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","-0.173346","10","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","0.98319","10","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","2.054516","10","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","1.849801","10","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","-0.261044","10","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","-0.2719","10","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","-0.518029","10","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","-0.447458","10","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","-0.253404","10","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","0.022524","10","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.73695","11","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.554906","11","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.074563","11","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","1.440509","11","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","1.236565","11","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","1.330514","11","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.782593","11","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.580356","11","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.15643","11","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","1.385327","11","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","1.291392","11","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","1.602663","11","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.948738","11","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.753407","11","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.360816","11","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","1.970875","11","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","1.546192","11","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","1.6601","11","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.211788","11","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.198501","11","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.286253","11","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","0.530366","11","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","0.309626","11","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","0.329586","11","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","1.325162","12","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","1.241812","12","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.359876","12","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","1.747945","12","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","2.220882","12","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","2.943523","12","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","1.29797","12","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","1.332057","12","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.504886","12","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","1.580622","12","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","1.921527","12","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","2.738344","12","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","1.615637","12","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","1.73135","12","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.919633","12","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","1.900026","12","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","2.456336","12","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","3.078096","12","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.290475","12","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.489538","12","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.559758","12","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","0.152081","12","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","0.235454","12","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","0.134574","12","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.373675","13","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.400538","13","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.191866","13","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","-0.016349","13","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","1.1107","13","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","0.683268","13","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.628829","13","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.601271","13","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.332259","13","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","0.471924","13","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","1.543794","13","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","1.22121","13","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.012301","13","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.278965","13","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","-0.035138","13","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","0.243876","13","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","0.556798","13","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","0.132372","13","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","-0.361374","13","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","-0.121573","13","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","-0.227004","13","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","0.260225","13","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","-0.553902","13","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","-0.550896","13","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.428285","14","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.343857","14","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.060041","14","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","0.211078","14","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","-0.273751","14","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","0.007244","14","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.808392","14","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.711903","14","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.63926","14","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","0.918327","14","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","0.338631","14","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","0.950801","14","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.702572","14","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.655969","14","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.776212","14","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","0.37452","14","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","-0.050254","14","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","0.14841","14","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.274287","14","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.312112","14","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.716171","14","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","0.163442","14","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","0.223497","14","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","0.141166","14","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.934066","15","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.669596","15","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.52895","15","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","1.221811","15","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","0.441028","15","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","1.111342","15","1","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.993742","15","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.793391","15","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.5594","15","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","1.299688","15","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","0.507525","15","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","1.245831","15","2","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","1.303004","15","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.943004","15","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.896227","15","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","1.776094","15","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","0.860415","15","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"6","370","37","1.000000","1.517242","15","3","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"1","2948","294","1.000000","0.368938","15","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"2","1627","162","1.000000","0.273407","15","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"3","644","64","1.000000","0.367277","15","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"4","743","74","1.000000","0.554283","15","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
"5","462","46","1.000000","0.419387","15","4","LangfROIs_resp_JokesCustom_20170720","LangfROIs","JokesCustom","Top10Percent"
